id,cast_name,title,release_date,budget,revenue,return
524,Kevin Pollak,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Pasquale Cajano,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,L.Q. Jones,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Dick Smothers,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Frank Vincent,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Oscar Goodman,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Richard Riehle,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Catherine Scorsese,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Vinny Vella,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Nobu Matsuhisa,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Erika von Tagen,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Nick Mazzola,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,David Rose,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,John Bloom,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Joseph Rigano,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Philip Suriano,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Melissa Prophet,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Bill Allison,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Joe La Due,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Joseph P. Reidy,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Craig Vincent,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Carl Ciarfalio,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Gene Ruffini,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Dominick Grieco,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Clem Caserta,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Daniel P. Conte,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Joey DePinto,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Jack Orend,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Paul Herman,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Jed Mills,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Claudia Haro,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Ffolliott Le Coque,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,John Manca,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Ronald Maccone,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Joseph Bono,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Frank Adonis,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Anthony Russell,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Stuart Nisbet,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
524,Alfred Nittoli,Casino,1995-11-22,52000000.0,116112375.0,2.2329302884615383
4584,Kate Winslet,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Emma Thompson,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Hugh Grant,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Tom Wilkinson,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Alan Rickman,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Imogen Stubbs,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Greg Wise,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Hugh Laurie,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Imelda Staunton,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Robert Hardy,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Oliver Ford Davies,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,James Fleet,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Harriet Walter,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Gemma Jones,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Emilie François,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Elizabeth Spriggs,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
4584,Richard Lumsden,Sense and Sensibility,1995-12-13,16500000.0,135000000.0,8.181818181818182
5,Tim Roth,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Antonio Banderas,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Jennifer Beals,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Madonna,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Marisa Tomei,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Bruce Willis,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Quentin Tarantino,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Sammi Davis,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Amanda de Cadenet,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Valeria Golino,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Lili Taylor,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Lawrence Bender,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Ione Skye,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Alicia Witt,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,David Proval,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Lana McKissack,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Tamlyn Tomita,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Kathy Griffin,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Paul Calderon,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Salma Hayek,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Patricia Vonne,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Danny Verduzco,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Kimberly Blair,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
5,Marc Lawrence,Four Rooms,1995-12-09,4000000.0,4300000.0,1.075
9273,Jim Carrey,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Ian McNeice,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Simon Callow,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Maynard Eziashi,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Bob Gunton,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Sophie Okonedo,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Tommy Davidson,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Adewale Akinnuoye-Agbaje,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Danny D. Daniels,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Sam Motoana Phillips,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Damon Standifer,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Andrew Steel,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Bruce Spence,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Tom Grunke,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
9273,Arsenio 'Sonny' Trinidad,Ace Ventura: When Nature Calls,1995-11-10,30000000.0,212385533.0,7.079517766666667
11517,Wesley Snipes,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Woody Harrelson,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Jennifer Lopez,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Robert Blake,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Chris Cooper,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Joe Grifasi,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Scott Sowers,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Skipp Sudduth,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Aida Turturro,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Vincent Pastore,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Enrico Colantoni,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Bill Nunn,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Katie Gill,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Jeremy Roberts,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
11517,Joe Bacino,Money Train,1995-11-21,60000000.0,35431113.0,0.59051855
8012,John Travolta,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Gene Hackman,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Rene Russo,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Danny DeVito,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Dennis Farina,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Delroy Lindo,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,James Gandolfini,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Jon Gries,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Renee Props,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,David Paymer,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Martin Ferrero,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Miguel Sandoval,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Jacob Vargas,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Bobby Slayton,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Linda Hart,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
8012,Jeffrey J. Stephen,Get Shorty,1995-10-20,30250000.0,115101622.0,3.805012297520661
1710,Sigourney Weaver,Copycat,1995-10-27,0.0,0.0,0.0
1710,Holly Hunter,Copycat,1995-10-27,0.0,0.0,0.0
1710,Will Patton,Copycat,1995-10-27,0.0,0.0,0.0
1710,William McNamara,Copycat,1995-10-27,0.0,0.0,0.0
1710,Harry Connick Jr.,Copycat,1995-10-27,0.0,0.0,0.0
1710,J.E. Freeman,Copycat,1995-10-27,0.0,0.0,0.0
1710,Dermot Mulroney,Copycat,1995-10-27,0.0,0.0,0.0
1710,John Rothman,Copycat,1995-10-27,0.0,0.0,0.0
1710,Shannon O'Hurley,Copycat,1995-10-27,0.0,0.0,0.0
1710,Bob Greene,Copycat,1995-10-27,0.0,0.0,0.0
1710,Tony Haney,Copycat,1995-10-27,0.0,0.0,0.0
1710,Danny Kovacs,Copycat,1995-10-27,0.0,0.0,0.0
1710,Tahmus Rounds,Copycat,1995-10-27,0.0,0.0,0.0
1710,Scott Devenney,Copycat,1995-10-27,0.0,0.0,0.0
1710,David Michael Silverman,Copycat,1995-10-27,0.0,0.0,0.0
9691,Sylvester Stallone,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Antonio Banderas,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Julianne Moore,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Anatoli Davydov,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Muse Watson,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Steve Kahan,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Kelly Rowan,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Reed Diamond,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Kai Wulff,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Kerry Skalsky,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,James Douglas Haskins,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Stephen Liska,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,John Harms,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Edward J. Rosen,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Christina Orchid,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Choco Orta,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
9691,Germán Legarreta,Assassins,1995-10-06,50000000.0,30303072.0,0.60606144
12665,Mary Steenburgen,Powder,1995-10-27,0.0,0.0,0.0
12665,Sean Patrick Flanery,Powder,1995-10-27,0.0,0.0,0.0
12665,Lance Henriksen,Powder,1995-10-27,0.0,0.0,0.0
12665,Jeff Goldblum,Powder,1995-10-27,0.0,0.0,0.0
12665,Brandon Smith,Powder,1995-10-27,0.0,0.0,0.0
451,Nicolas Cage,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Elisabeth Shue,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Julian Sands,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Richard Lewis,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Steven Weber,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Kim Adams,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Emily Procter,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Stuart Reynolds ,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Valeria Golino,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Graham Beckel,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Mariska Hargitay,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Laurie Metcalf,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,Shawnee Smith,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
451,David Kriegel,Leaving Las Vegas,1995-10-27,3600000.0,49800000.0,13.833333333333334
16420,Laurence Fishburne,Othello,1995-12-15,0.0,0.0,0.0
16420,Irène Jacob,Othello,1995-12-15,0.0,0.0,0.0
16420,Kenneth Branagh,Othello,1995-12-15,0.0,0.0,0.0
16420,Nathaniel Parker,Othello,1995-12-15,0.0,0.0,0.0
16420,Indra Ové,Othello,1995-12-15,0.0,0.0,0.0
16420,Michael Maloney,Othello,1995-12-15,0.0,0.0,0.0
16420,Anna Patrick,Othello,1995-12-15,0.0,0.0,0.0
16420,Nicholas Farrell,Othello,1995-12-15,0.0,0.0,0.0
16420,Michael Sheen,Othello,1995-12-15,0.0,0.0,0.0
9263,Christina Ricci,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Rosie O'Donnell,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Thora Birch,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Melanie Griffith,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Gaby Hoffmann,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Demi Moore,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Ashleigh Aston Moore,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Rita Wilson,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Walter Sparrow,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Devon Sawa,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Cloris Leachman,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Janeane Garofalo,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Hank Azaria,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Bonnie Hunt,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Lolita Davidovich,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
9263,Brendan Fraser,Now and Then,1995-10-20,12000000.0,27400000.0,2.283333333333333
17015,Amanda Root,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Ciarán Hinds,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Susan Fleetwood,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Fiona Shaw,Persuasion,1995-09-27,0.0,0.0,0.0
17015,John Woodvine,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Phoebe Nicholls,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Samuel West,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Sophie Thompson,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Judy Cornwell,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Simon Russell Beale,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Felicity Dean,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Roger Hammond,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Victoria Hamilton,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Corin Redgrave,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Emma Roberts,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Robert Glenister,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Richard McCabe,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Helen Schlesinger,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Jane Wood,Persuasion,1995-09-27,0.0,0.0,0.0
17015,David Collings,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Darlene Johnson,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Cinnamon Faye,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Isaac Maxwell-Hunt,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Roger Llewellyn,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Sally George,Persuasion,1995-09-27,0.0,0.0,0.0
17015,Lonnie James,Persuasion,1995-09-27,0.0,0.0,0.0
902,Ron Perlman,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Dominique Pinon,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Judith Vittet,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Daniel Emilfork,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Jean-Claude Dreyfus,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Geneviève Brunet,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Odile Mallet,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Mireille Mossé,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Serge Merlin,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Rufus,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Ticky Holgado,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Cris Huerta,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Jean-Louis Trintignant,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Joseph Lucien,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Mapi Galán,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Briac Barthélémy,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Pierre-Quentin Faesch,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Alexis Pivot,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,François Hadji-Lazaro,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Dominique Bettenfeld,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Lotfi Yahya Jedidi,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Thierry Gibault,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Marc Caro,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Ham-Chau Luong,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Frankie Pain,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Enrique Villanueva,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Dominique Chevalier,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Lorella Cravotta,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Éric Houzelot,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Philippe Beautier,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Marc Amyot,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Jean-Philippe Labadie,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Raphaèle Bouchard,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Elisabeth Etienne,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Rachel Boulenger,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Michel Motu,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
902,Nane Germon,The City of Lost Children,1995-05-16,18000000.0,1738611.0,0.0965895
37557,Gong Li,Shanghai Triad,1995-04-30,0.0,0.0,0.0
37557,Li Bao-Tian,Shanghai Triad,1995-04-30,0.0,0.0,0.0
37557,Wang Xiaoxiao,Shanghai Triad,1995-04-30,0.0,0.0,0.0
37557,Li Xuejian,Shanghai Triad,1995-04-30,0.0,0.0,0.0
37557,Chun Sung,Shanghai Triad,1995-04-30,0.0,0.0,0.0
37557,Fu Biao,Shanghai Triad,1995-04-30,0.0,0.0,0.0
9909,Michelle Pfeiffer,Dangerous Minds,1995-08-11,0.0,180000000.0,inf
9909,George Dzundza,Dangerous Minds,1995-08-11,0.0,180000000.0,inf
9909,Courtney B. Vance,Dangerous Minds,1995-08-11,0.0,180000000.0,inf
9909,Robin Bartlett,Dangerous Minds,1995-08-11,0.0,180000000.0,inf
9909,John Neville,Dangerous Minds,1995-08-11,0.0,180000000.0,inf
